,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
23,customer_id,50,purchase_consumption,3696997522,merchant_nbr,QPBOQLMXSTDPVHYWHUSA,credit_card,WRXETJVTKMIHBNHHRIBW,"{\action\"": {\""txn_amt\"": 1275.4053750786325"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""07629\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
24,customer_id,19,cash_advance,3696998535,merchant_nbr,IIEATYRFNHPIKJQQFZCL,credit_card,YTBSTRKHKVIOVZOKJCCU,"{\action\"": {\""txn_amt\"": 1228.739028848762"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03351\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
25,customer_id,44,cash_advance,3696998535,merchant_nbr,IIEATYRFNHPIKJQQFZCL,credit_card,YTBSTRKHKVIOVZOKJCCU,"{\action\"": {\""txn_amt\"": 1228.739028848762"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03351\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
26,customer_id,12,purchase_consumption,3697000162,merchant_nbr,COMHNGJBRECQADKSHWGV,credit_card,HOIALTQHGWJSDQFFHDYW,"{\action\"": {\""txn_amt\"": 197.2354225548632"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03066\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
27,customer_id,37,purchase_consumption,3697000162,merchant_nbr,COMHNGJBRECQADKSHWGV,credit_card,HOIALTQHGWJSDQFFHDYW,"{\action\"": {\""txn_amt\"": 197.2354225548632"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03066\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
28,customer_id,6,purchase_consumption,3697000650,merchant_nbr,BDGOELBVSKCTMAMMGPTE,credit_card,MNLTMMDZEXTZPSSNWQRC,"{\action\"": {\""txn_amt\"": 389.6931476765592"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""09311\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
29,customer_id,31,purchase_consumption,3697000650,merchant_nbr,BDGOELBVSKCTMAMMGPTE,credit_card,MNLTMMDZEXTZPSSNWQRC,"{\action\"": {\""txn_amt\"": 389.6931476765592"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""09311\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
30,customer_id,8,cash_advance,3697001029,merchant_nbr,GLUBTOAJJTGTJUQNCOYU,credit_card,LVFDKFGMSGHBKRZGCKLL,"{\action\"": {\""txn_amt\"": 312.1579672267321"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""07922\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""1\""}}""",3696969600,cc_txn
31,customer_id,33,cash_advance,3697001029,merchant_nbr,GLUBTOAJJTGTJUQNCOYU,credit_card,LVFDKFGMSGHBKRZGCKLL,"{\action\"": {\""txn_amt\"": 312.1579672267321"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""07922\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""1\""}}""",3696969600,cc_txn
32,customer_id,5,purchase_consumption,3697001676,merchant_nbr,XGOEKXISJBQDIBUAAAUG,credit_card,EJDNJERJMICOYFEOFVGO,"{\action\"": {\""txn_amt\"": 456.2238621813189"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05912\""}"," \""channel\"": {\""card_type\"": \""D\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
33,customer_id,30,purchase_consumption,3697001676,merchant_nbr,XGOEKXISJBQDIBUAAAUG,credit_card,EJDNJERJMICOYFEOFVGO,"{\action\"": {\""txn_amt\"": 456.2238621813189"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05912\""}"," \""channel\"": {\""card_type\"": \""D\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
34,customer_id,20,cash_advance,3697002303,merchant_nbr,JTVSFYFWUXQCIKIAGSXG,credit_card,ZCXANAUBYNBUPKJGVJUS,"{\action\"": {\""txn_amt\"": 1040.0263873618828"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03723\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
35,customer_id,45,cash_advance,3697002303,merchant_nbr,JTVSFYFWUXQCIKIAGSXG,credit_card,ZCXANAUBYNBUPKJGVJUS,"{\action\"": {\""txn_amt\"": 1040.0263873618828"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03723\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
36,customer_id,21,purchase_consumption,3697003483,merchant_nbr,TRPXGIXDHQMLQYJLADNB,credit_card,ETWSVQNFMYFMMAJZLFFB,"{\action\"": {\""txn_amt\"": 1301.8292423407092"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03812\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
37,customer_id,46,purchase_consumption,3697003483,merchant_nbr,TRPXGIXDHQMLQYJLADNB,credit_card,ETWSVQNFMYFMMAJZLFFB,"{\action\"": {\""txn_amt\"": 1301.8292423407092"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03812\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
38,customer_id,15,purchase_consumption,3697006275,merchant_nbr,IZRENJGBPOPOHNIYNBZA,credit_card,BYVGBWRQIFLNTDWHEDIQ,"{\action\"": {\""txn_amt\"": 303.40849694516436"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03245\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
39,customer_id,40,purchase_consumption,3697006275,merchant_nbr,IZRENJGBPOPOHNIYNBZA,credit_card,BYVGBWRQIFLNTDWHEDIQ,"{\action\"": {\""txn_amt\"": 303.40849694516436"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03245\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
40,customer_id,9,purchase_consumption,3697014368,merchant_nbr,QASOXRAKLLTAOZNCFFJP,credit_card,BKBXBMDFFLFRSSIBIGUQ,"{\action\"": {\""txn_amt\"": 412.9995179696148"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03512\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
41,customer_id,34,purchase_consumption,3697014368,merchant_nbr,QASOXRAKLLTAOZNCFFJP,credit_card,BKBXBMDFFLFRSSIBIGUQ,"{\action\"": {\""txn_amt\"": 412.9995179696148"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03512\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
42,customer_id,7,purchase_consumption,3697014372,merchant_nbr,KBNUQCDTDHNIJYJLJZJI,credit_card,XUYXBZNUSDCHRLOMFPGD,"{\action\"": {\""txn_amt\"": 484.50865584971683"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03389\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
43,customer_id,32,purchase_consumption,3697014372,merchant_nbr,KBNUQCDTDHNIJYJLJZJI,credit_card,XUYXBZNUSDCHRLOMFPGD,"{\action\"": {\""txn_amt\"": 484.50865584971683"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03389\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
44,customer_id,12,cash_advance,3697019382,merchant_nbr,MOSWXEDKPHPBKWFOCWEK,credit_card,QTQJGIIAATJXAGBHUPHO,"{\action\"": {\""txn_amt\"": 1579.5511693251415"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""07221\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
45,customer_id,37,cash_advance,3697019382,merchant_nbr,MOSWXEDKPHPBKWFOCWEK,credit_card,QTQJGIIAATJXAGBHUPHO,"{\action\"": {\""txn_amt\"": 1579.5511693251415"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""07221\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
46,customer_id,22,purchase_consumption,3697020082,merchant_nbr,WRIWSVTJUGPNSMQQGQEZ,credit_card,VCNBUNQUVOZRVIKTKJMX,"{\action\"": {\""txn_amt\"": 222.46482712277776"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03831\""}"," \""channel\"": {\""card_type\"": \""D\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
47,customer_id,47,purchase_consumption,3697020082,merchant_nbr,WRIWSVTJUGPNSMQQGQEZ,credit_card,VCNBUNQUVOZRVIKTKJMX,"{\action\"": {\""txn_amt\"": 222.46482712277776"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03831\""}"," \""channel\"": {\""card_type\"": \""D\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
48,customer_id,15,cash_advance,3697021724,merchant_nbr,CPELUHOSMWBUVVIDRHCW,credit_card,ITUQFVRPTSDGFXDUCMOL,"{\action\"": {\""txn_amt\"": 3.7204183447367947"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""07299\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
49,customer_id,40,cash_advance,3697021724,merchant_nbr,CPELUHOSMWBUVVIDRHCW,credit_card,ITUQFVRPTSDGFXDUCMOL,"{\action\"": {\""txn_amt\"": 3.7204183447367947"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""07299\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
50,customer_id,22,purchase_consumption,3697022575,merchant_nbr,HUQVRCTOPBATQXZKTZPQ,credit_card,MCDBPMREQPZWOQWKAIDR,"{\action\"": {\""txn_amt\"": 2932.8746323729824"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05631\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
51,customer_id,47,purchase_consumption,3697022575,merchant_nbr,HUQVRCTOPBATQXZKTZPQ,credit_card,MCDBPMREQPZWOQWKAIDR,"{\action\"": {\""txn_amt\"": 2932.8746323729824"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05631\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
52,customer_id,14,purchase_consumption,3697023174,merchant_nbr,TBZLRDKEWYWGZBIPOYHA,credit_card,JYVJDYBEZXPQYYTMNBEQ,"{\action\"": {\""txn_amt\"": 1118.575612986423"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03004\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
53,customer_id,39,purchase_consumption,3697023174,merchant_nbr,TBZLRDKEWYWGZBIPOYHA,credit_card,JYVJDYBEZXPQYYTMNBEQ,"{\action\"": {\""txn_amt\"": 1118.575612986423"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03004\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
54,customer_id,7,purchase_consumption,3697023967,merchant_nbr,JCSRUGOBGZBIIJYJKDLA,credit_card,PETGORPBDCTYCKCJJCHR,"{\action\"": {\""txn_amt\"": 951.9689951768784"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""08211\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
55,customer_id,32,purchase_consumption,3697023967,merchant_nbr,JCSRUGOBGZBIIJYJKDLA,credit_card,PETGORPBDCTYCKCJJCHR,"{\action\"": {\""txn_amt\"": 951.9689951768784"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""08211\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
56,customer_id,15,purchase_consumption,3697024081,merchant_nbr,XUSXWXTTEPPGDUGOISML,credit_card,GERPOUSFZHDDOJSKAJGJ,"{\action\"": {\""txn_amt\"": 162.920955199848"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05139\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
57,customer_id,40,purchase_consumption,3697024081,merchant_nbr,XUSXWXTTEPPGDUGOISML,credit_card,GERPOUSFZHDDOJSKAJGJ,"{\action\"": {\""txn_amt\"": 162.920955199848"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05139\""}"," \""channel\"": {\""card_type\"": \""B\"""," \""card_level\"": \""3\""}}""",3696969600,cc_txn
58,customer_id,16,purchase_consumption,3697025906,merchant_nbr,ZZDODDNPSLJWPVBDOBOA,credit_card,WXBPNBYZTLJUNBEGQPVY,"{\action\"": {\""txn_amt\"": 1607.1824350933048"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05193\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
59,customer_id,41,purchase_consumption,3697025906,merchant_nbr,ZZDODDNPSLJWPVBDOBOA,credit_card,WXBPNBYZTLJUNBEGQPVY,"{\action\"": {\""txn_amt\"": 1607.1824350933048"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05193\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
60,customer_id,10,purchase_consumption,3697030447,merchant_nbr,ELNYRJZHEHQDALHWTUKE,credit_card,PCYOSIJNXJOFOZWQYBTP,"{\action\"": {\""txn_amt\"": 538.9802489353655"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03617\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
61,customer_id,35,purchase_consumption,3697030447,merchant_nbr,ELNYRJZHEHQDALHWTUKE,credit_card,PCYOSIJNXJOFOZWQYBTP,"{\action\"": {\""txn_amt\"": 538.9802489353655"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03617\""}"," \""channel\"": {\""card_type\"": \""E\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
62,customer_id,25,cash_advance,3697030477,merchant_nbr,ALBDLORMNVBQBJZRQWRT,credit_card,DETZLMCHFGSXBSBKKKNC,"{\action\"": {\""txn_amt\"": 388.18606552079405"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03064\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""6\""}}""",3696969600,cc_txn
63,customer_id,50,cash_advance,3697030477,merchant_nbr,ALBDLORMNVBQBJZRQWRT,credit_card,DETZLMCHFGSXBSBKKKNC,"{\action\"": {\""txn_amt\"": 388.18606552079405"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03064\""}"," \""channel\"": {\""card_type\"": \""C\"""," \""card_level\"": \""6\""}}""",3696969600,cc_txn
64,customer_id,12,purchase_consumption,3697040973,merchant_nbr,EXWAKIWPZYZFXTDADJSD,credit_card,FULLNUVMHUWLBKLSQTGR,"{\action\"": {\""txn_amt\"": 42.78841193019844"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03299\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
65,customer_id,37,purchase_consumption,3697040973,merchant_nbr,EXWAKIWPZYZFXTDADJSD,credit_card,FULLNUVMHUWLBKLSQTGR,"{\action\"": {\""txn_amt\"": 42.78841193019844"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""03299\""}"," \""channel\"": {\""card_type\"": \""A\"""," \""card_level\"": \""5\""}}""",3696969600,cc_txn
66,customer_id,22,purchase_consumption,3697043614,merchant_nbr,WVYTSDEBSVPQCGJYOQVS,credit_card,XWSKKLFOWNRRHPKJFLVP,"{\action\"": {\""txn_amt\"": 527.6980931119278"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05172\""}"," \""channel\"": {\""card_type\"": \""D\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
67,customer_id,47,purchase_consumption,3697043614,merchant_nbr,WVYTSDEBSVPQCGJYOQVS,credit_card,XWSKKLFOWNRRHPKJFLVP,"{\action\"": {\""txn_amt\"": 527.6980931119278"," \""original_currency_code\"": \""TWD\""}"," \""object\"": {\""merchant_category_code\"": \""05172\""}"," \""channel\"": {\""card_type\"": \""D\"""," \""card_level\"": \""4\""}}""",3696969600,cc_txn
