,0,1,2,3,4,5,6,7,8,9,10,11,12,13
21,customer_id,42,inbound,3697033597,call_purpose,0_20_243,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""NKEAWQBELBWMFNLCEMET\""}"," \""object\"": {\""type_desc\"": \""20\"""," \""detail_desc\"": \""243\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
22,customer_id,8,inbound,3697034384,call_purpose,0_3_78,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""OXLSCDITRMTASUMRCGRS\""}"," \""object\"": {\""type_desc\"": \""3\"""," \""detail_desc\"": \""78\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
23,customer_id,33,inbound,3697034384,call_purpose,0_3_78,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""OXLSCDITRMTASUMRCGRS\""}"," \""object\"": {\""type_desc\"": \""3\"""," \""detail_desc\"": \""78\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
24,customer_id,22,inbound,3697044034,call_purpose,2_2_227,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""HILNEETOENUDOZTSEXBM\""}"," \""object\"": {\""type_desc\"": \""2\"""," \""detail_desc\"": \""227\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
25,customer_id,47,inbound,3697044034,call_purpose,2_2_227,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""HILNEETOENUDOZTSEXBM\""}"," \""object\"": {\""type_desc\"": \""2\"""," \""detail_desc\"": \""227\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
26,customer_id,9,inbound,3697045198,call_purpose,1_9_256,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""DFSONLGTRSILLZDFOICM\""}"," \""object\"": {\""type_desc\"": \""9\"""," \""detail_desc\"": \""256\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
27,customer_id,34,inbound,3697045198,call_purpose,1_9_256,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""DFSONLGTRSILLZDFOICM\""}"," \""object\"": {\""type_desc\"": \""9\"""," \""detail_desc\"": \""256\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
28,customer_id,16,inbound,3697067503,call_purpose,2_28_207,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""RJOCDCVMYFGTFYVHIBMG\""}"," \""object\"": {\""type_desc\"": \""28\"""," \""detail_desc\"": \""207\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
29,customer_id,41,inbound,3697067503,call_purpose,2_28_207,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""RJOCDCVMYFGTFYVHIBMG\""}"," \""object\"": {\""type_desc\"": \""28\"""," \""detail_desc\"": \""207\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
30,customer_id,25,inbound,3697068276,call_purpose,2_6_160,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""OFJFJVAOKRXKPBTCQSRF\""}"," \""object\"": {\""type_desc\"": \""6\"""," \""detail_desc\"": \""160\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
31,customer_id,50,inbound,3697068276,call_purpose,2_6_160,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""OFJFJVAOKRXKPBTCQSRF\""}"," \""object\"": {\""type_desc\"": \""6\"""," \""detail_desc\"": \""160\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
32,customer_id,23,inbound,3697071795,call_purpose,1_14_56,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MBNZYQKLLZIVCAMXSGVW\""}"," \""object\"": {\""type_desc\"": \""14\"""," \""detail_desc\"": \""56\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
33,customer_id,48,inbound,3697071795,call_purpose,1_14_56,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MBNZYQKLLZIVCAMXSGVW\""}"," \""object\"": {\""type_desc\"": \""14\"""," \""detail_desc\"": \""56\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
34,customer_id,17,inbound,3697078611,call_purpose,1_22_150,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""DRBGDJYRXBIKHKQBMRDK\""}"," \""object\"": {\""type_desc\"": \""22\"""," \""detail_desc\"": \""150\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
35,customer_id,42,inbound,3697078611,call_purpose,1_22_150,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""DRBGDJYRXBIKHKQBMRDK\""}"," \""object\"": {\""type_desc\"": \""22\"""," \""detail_desc\"": \""150\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
36,customer_id,4,inbound,3697085777,call_purpose,2_9_279,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""REUBEXPIBHWXJZZTXYCM\""}"," \""object\"": {\""type_desc\"": \""9\"""," \""detail_desc\"": \""279\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
37,customer_id,29,inbound,3697085777,call_purpose,2_9_279,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""REUBEXPIBHWXJZZTXYCM\""}"," \""object\"": {\""type_desc\"": \""9\"""," \""detail_desc\"": \""279\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
38,customer_id,6,inbound,3697103262,call_purpose,2_3_157,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MLTHIIVYJCUEEEZZRMGP\""}"," \""object\"": {\""type_desc\"": \""3\"""," \""detail_desc\"": \""157\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
39,customer_id,31,inbound,3697103262,call_purpose,2_3_157,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MLTHIIVYJCUEEEZZRMGP\""}"," \""object\"": {\""type_desc\"": \""3\"""," \""detail_desc\"": \""157\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
40,customer_id,10,inbound,3697116414,call_purpose,0_16_75,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""IXJARBAIWDGCAEFNILSU\""}"," \""object\"": {\""type_desc\"": \""16\"""," \""detail_desc\"": \""75\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
41,customer_id,35,inbound,3697116414,call_purpose,0_16_75,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""IXJARBAIWDGCAEFNILSU\""}"," \""object\"": {\""type_desc\"": \""16\"""," \""detail_desc\"": \""75\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
42,customer_id,21,inbound,3697127734,call_purpose,0_17_162,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""WLNLUEJNXJOTEZIJFILC\""}"," \""object\"": {\""type_desc\"": \""17\"""," \""detail_desc\"": \""162\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
43,customer_id,46,inbound,3697127734,call_purpose,0_17_162,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""WLNLUEJNXJOTEZIJFILC\""}"," \""object\"": {\""type_desc\"": \""17\"""," \""detail_desc\"": \""162\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
44,customer_id,13,inbound,3697129255,call_purpose,0_27_154,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""NJGTLKWKMTWFRJCNYFFS\""}"," \""object\"": {\""type_desc\"": \""27\"""," \""detail_desc\"": \""154\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
45,customer_id,38,inbound,3697129255,call_purpose,0_27_154,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""NJGTLKWKMTWFRJCNYFFS\""}"," \""object\"": {\""type_desc\"": \""27\"""," \""detail_desc\"": \""154\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
46,customer_id,21,inbound,3697132134,call_purpose,2_8_65,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""KOFPWCDOFWMTEYTZDXGV\""}"," \""object\"": {\""type_desc\"": \""8\"""," \""detail_desc\"": \""65\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
47,customer_id,46,inbound,3697132134,call_purpose,2_8_65,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""KOFPWCDOFWMTEYTZDXGV\""}"," \""object\"": {\""type_desc\"": \""8\"""," \""detail_desc\"": \""65\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
48,customer_id,21,inbound,3697142450,call_purpose,0_22_51,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""OZFQCCENYDCQVVUBZENZ\""}"," \""object\"": {\""type_desc\"": \""22\"""," \""detail_desc\"": \""51\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
49,customer_id,46,inbound,3697142450,call_purpose,0_22_51,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""OZFQCCENYDCQVVUBZENZ\""}"," \""object\"": {\""type_desc\"": \""22\"""," \""detail_desc\"": \""51\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
50,customer_id,8,inbound,3697158288,call_purpose,1_12_122,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""KMKMNTQEICYFOOUBVJSU\""}"," \""object\"": {\""type_desc\"": \""12\"""," \""detail_desc\"": \""122\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
51,customer_id,33,inbound,3697158288,call_purpose,1_12_122,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""KMKMNTQEICYFOOUBVJSU\""}"," \""object\"": {\""type_desc\"": \""12\"""," \""detail_desc\"": \""122\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
52,customer_id,22,inbound,3697166097,call_purpose,0_25_44,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""UTNJTFAHLVAQSZVRWRJM\""}"," \""object\"": {\""type_desc\"": \""25\"""," \""detail_desc\"": \""44\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
53,customer_id,47,inbound,3697166097,call_purpose,0_25_44,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""UTNJTFAHLVAQSZVRWRJM\""}"," \""object\"": {\""type_desc\"": \""25\"""," \""detail_desc\"": \""44\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
54,customer_id,18,inbound,3697166160,call_purpose,2_7_188,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""ZJRNUKEOMNDHQHRCUEII\""}"," \""object\"": {\""type_desc\"": \""7\"""," \""detail_desc\"": \""188\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
55,customer_id,43,inbound,3697166160,call_purpose,2_7_188,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""ZJRNUKEOMNDHQHRCUEII\""}"," \""object\"": {\""type_desc\"": \""7\"""," \""detail_desc\"": \""188\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
56,customer_id,10,inbound,3697167900,call_purpose,1_23_165,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MDKIBEDIZRENJGBPOPOH\""}"," \""object\"": {\""type_desc\"": \""23\"""," \""detail_desc\"": \""165\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
57,customer_id,35,inbound,3697167900,call_purpose,1_23_165,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MDKIBEDIZRENJGBPOPOH\""}"," \""object\"": {\""type_desc\"": \""23\"""," \""detail_desc\"": \""165\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
58,customer_id,11,inbound,3697175937,call_purpose,1_13_80,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""GXZTNTISCYNMVFUOQUUF\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""80\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
59,customer_id,36,inbound,3697175937,call_purpose,1_13_80,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""GXZTNTISCYNMVFUOQUUF\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""80\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
60,customer_id,17,inbound,3697178877,call_purpose,1_13_220,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""BYGZGKVNDSMYFXCTONDC\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""220\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
61,customer_id,42,inbound,3697178877,call_purpose,1_13_220,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""BYGZGKVNDSMYFXCTONDC\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""220\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
62,customer_id,23,inbound,3697186790,call_purpose,2_28_248,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""DXKVKTJSXIYAGVAAPHHX\""}"," \""object\"": {\""type_desc\"": \""28\"""," \""detail_desc\"": \""248\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
63,customer_id,48,inbound,3697186790,call_purpose,2_28_248,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""DXKVKTJSXIYAGVAAPHHX\""}"," \""object\"": {\""type_desc\"": \""28\"""," \""detail_desc\"": \""248\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
64,customer_id,12,inbound,3697190701,call_purpose,0_15_246,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MQCWRLLGTVCVYQPYKNAP\""}"," \""object\"": {\""type_desc\"": \""15\"""," \""detail_desc\"": \""246\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
65,customer_id,37,inbound,3697190701,call_purpose,0_15_246,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MQCWRLLGTVCVYQPYKNAP\""}"," \""object\"": {\""type_desc\"": \""15\"""," \""detail_desc\"": \""246\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
66,customer_id,5,inbound,3697191767,call_purpose,0_0_29,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""RVHRHZHUNGEFRPUKIGLT\""}"," \""object\"": {\""type_desc\"": \""0\"""," \""detail_desc\"": \""29\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
67,customer_id,30,inbound,3697191767,call_purpose,0_0_29,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""RVHRHZHUNGEFRPUKIGLT\""}"," \""object\"": {\""type_desc\"": \""0\"""," \""detail_desc\"": \""29\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
68,customer_id,24,inbound,3697207957,call_purpose,2_13_233,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""XYOFGJOEOZBAMQXKTCVM\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""233\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
69,customer_id,49,inbound,3697207957,call_purpose,2_13_233,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""XYOFGJOEOZBAMQXKTCVM\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""233\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
70,customer_id,5,inbound,3697216861,call_purpose,1_17_53,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""WTLSXFPBOOQBGEKCNQUJ\""}"," \""object\"": {\""type_desc\"": \""17\"""," \""detail_desc\"": \""53\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
71,customer_id,30,inbound,3697216861,call_purpose,1_17_53,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""WTLSXFPBOOQBGEKCNQUJ\""}"," \""object\"": {\""type_desc\"": \""17\"""," \""detail_desc\"": \""53\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
72,customer_id,14,inbound,3697219060,call_purpose,0_15_194,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""UPAQJJQWMLMBYAVZZXCB\""}"," \""object\"": {\""type_desc\"": \""15\"""," \""detail_desc\"": \""194\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
73,customer_id,39,inbound,3697219060,call_purpose,0_15_194,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""UPAQJJQWMLMBYAVZZXCB\""}"," \""object\"": {\""type_desc\"": \""15\"""," \""detail_desc\"": \""194\"""," \""business_desc\"": \""0\""}}""",3696969600,cti
74,customer_id,23,inbound,3697245314,call_purpose,2_28_80,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""PBBRXLKBDEKUHZEIXTTH\""}"," \""object\"": {\""type_desc\"": \""28\"""," \""detail_desc\"": \""80\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
75,customer_id,48,inbound,3697245314,call_purpose,2_28_80,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""PBBRXLKBDEKUHZEIXTTH\""}"," \""object\"": {\""type_desc\"": \""28\"""," \""detail_desc\"": \""80\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
76,customer_id,1,inbound,3697251672,call_purpose,2_8_202,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""HIBWVYBHSIYZFGUDDSAC\""}"," \""object\"": {\""type_desc\"": \""8\"""," \""detail_desc\"": \""202\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
77,customer_id,26,inbound,3697251672,call_purpose,2_8_202,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""HIBWVYBHSIYZFGUDDSAC\""}"," \""object\"": {\""type_desc\"": \""8\"""," \""detail_desc\"": \""202\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
78,customer_id,19,inbound,3697253157,call_purpose,1_3_105,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""HPVHKACFEGFLCFPUBXQP\""}"," \""object\"": {\""type_desc\"": \""3\"""," \""detail_desc\"": \""105\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
79,customer_id,44,inbound,3697253157,call_purpose,1_3_105,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""HPVHKACFEGFLCFPUBXQP\""}"," \""object\"": {\""type_desc\"": \""3\"""," \""detail_desc\"": \""105\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
80,customer_id,6,inbound,3697255927,call_purpose,2_13_25,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""XLZZSRJSHOREZWEUXVPU\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""25\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
81,customer_id,31,inbound,3697255927,call_purpose,2_13_25,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""XLZZSRJSHOREZWEUXVPU\""}"," \""object\"": {\""type_desc\"": \""13\"""," \""detail_desc\"": \""25\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
82,customer_id,2,inbound,3697275008,call_purpose,1_18_15,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""FVQSBDRHXBQCBRYBMKOU\""}"," \""object\"": {\""type_desc\"": \""18\"""," \""detail_desc\"": \""15\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
83,customer_id,27,inbound,3697275008,call_purpose,1_18_15,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""FVQSBDRHXBQCBRYBMKOU\""}"," \""object\"": {\""type_desc\"": \""18\"""," \""detail_desc\"": \""15\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
84,customer_id,14,inbound,3697279128,call_purpose,2_15_155,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MNCEPCBQVATIPKVWYCCM\""}"," \""object\"": {\""type_desc\"": \""15\"""," \""detail_desc\"": \""155\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
85,customer_id,39,inbound,3697279128,call_purpose,2_15_155,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""MNCEPCBQVATIPKVWYCCM\""}"," \""object\"": {\""type_desc\"": \""15\"""," \""detail_desc\"": \""155\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
86,customer_id,3,inbound,3697280123,call_purpose,2_21_253,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""YBFWIMSCOXPEYPLIDHYX\""}"," \""object\"": {\""type_desc\"": \""21\"""," \""detail_desc\"": \""253\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
87,customer_id,28,inbound,3697280123,call_purpose,2_21_253,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""YBFWIMSCOXPEYPLIDHYX\""}"," \""object\"": {\""type_desc\"": \""21\"""," \""detail_desc\"": \""253\"""," \""business_desc\"": \""2\""}}""",3696969600,cti
88,customer_id,10,inbound,3697300013,call_purpose,1_8_248,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""BZABYVGBWRQIFLNTDWHE\""}"," \""object\"": {\""type_desc\"": \""8\"""," \""detail_desc\"": \""248\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
89,customer_id,35,inbound,3697300013,call_purpose,1_8_248,customer_service,personal_phone_service,"{\action\"": {\""call_nbr\"": \""BZABYVGBWRQIFLNTDWHE\""}"," \""object\"": {\""type_desc\"": \""8\"""," \""detail_desc\"": \""248\"""," \""business_desc\"": \""1\""}}""",3696969600,cti
